,Province/State,Country/Region,Lat,Long,Date,Recovered
2959,,Papua New Guinea,-6.315,143.9555,2/2/20,0.0
2960,,Paraguay,-23.4425,-58.4438,2/2/20,0.0
2961,,Peru,-9.19,-75.0152,2/2/20,0.0
2962,,Philippines,13.0,122.0,2/2/20,0.0
2963,,Poland,51.9194,19.1451,2/2/20,0.0
2964,,Portugal,39.3999,-8.2245,2/2/20,0.0
2965,,Qatar,25.3548,51.1839,2/2/20,0.0
2966,,Romania,45.9432,24.9668,2/2/20,0.0
2967,,Russia,60.0,90.0,2/2/20,0.0
2968,,Rwanda,-1.9403,29.8739,2/2/20,0.0
2969,,Saint Kitts and Nevis,17.357822,-62.782998,2/2/20,0.0
2970,,Saint Lucia,13.9094,-60.9789,2/2/20,0.0
2971,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/2/20,0.0
2972,,San Marino,43.9424,12.4578,2/2/20,0.0
2973,,Saudi Arabia,24.0,45.0,2/2/20,0.0
2974,,Senegal,14.4974,-14.4524,2/2/20,0.0
2975,,Serbia,44.0165,21.0059,2/2/20,0.0
2976,,Seychelles,-4.6796,55.492,2/2/20,0.0
2977,,Singapore,1.2833,103.8333,2/2/20,0.0
2978,,Slovakia,48.669,19.699,2/2/20,0.0
2979,,Slovenia,46.1512,14.9955,2/2/20,0.0
2980,,Somalia,5.1521,46.1996,2/2/20,0.0
2981,,South Africa,-30.5595,22.9375,2/2/20,0.0
2982,,Spain,40.0,-4.0,2/2/20,0.0
2983,,Sri Lanka,7.0,81.0,2/2/20,0.0
2984,,Sudan,12.8628,30.2176,2/2/20,0.0
2985,,Suriname,3.9193,-56.0278,2/2/20,0.0
2986,,Sweden,63.0,16.0,2/2/20,0.0
2987,,Switzerland,46.8182,8.2275,2/2/20,0.0
2988,,Syria,34.8021,38.9968,2/2/20,0.0
2989,,Taiwan*,23.7,121.0,2/2/20,0.0
2990,,Tanzania,-6.369,34.8888,2/2/20,0.0
2991,,Thailand,15.0,101.0,2/2/20,0.0
2992,,Timor-Leste,-8.8742,125.7275,2/2/20,0.0
2993,,Togo,8.6195,0.8248,2/2/20,0.0
2994,,Trinidad and Tobago,10.6918,-61.2225,2/2/20,0.0
2995,,Tunisia,34.0,9.0,2/2/20,0.0
2996,,Turkey,38.9637,35.2433,2/2/20,0.0
2997,,Uganda,1.0,32.0,2/2/20,0.0
2998,,Ukraine,48.3794,31.1656,2/2/20,0.0
2999,,United Arab Emirates,24.0,54.0,2/2/20,0.0
3000,Bermuda,United Kingdom,32.3078,-64.7505,2/2/20,0.0
3001,Cayman Islands,United Kingdom,19.3133,-81.2546,2/2/20,0.0
3002,Channel Islands,United Kingdom,49.3723,-2.3644,2/2/20,0.0
3003,Gibraltar,United Kingdom,36.1408,-5.3536,2/2/20,0.0
3004,Isle of Man,United Kingdom,54.2361,-4.5481,2/2/20,0.0
3005,Montserrat,United Kingdom,16.7425,-62.1874,2/2/20,0.0
3006,,United Kingdom,55.3781,-3.4360000000000004,2/2/20,0.0
3007,,Uruguay,-32.5228,-55.7658,2/2/20,0.0
3008,,US,37.0902,-95.7129,2/2/20,0.0
3009,,Uzbekistan,41.3775,64.5853,2/2/20,0.0
3010,,Venezuela,6.4238,-66.5897,2/2/20,0.0
3011,,Vietnam,16.0,108.0,2/2/20,-1.0
3012,,Zambia,-15.4167,28.2833,2/2/20,0.0
3013,,Zimbabwe,-20.0,30.0,2/2/20,0.0
3014,,West Bank and Gaza,31.9522,35.2332,2/2/20,0.0
3015,,Laos,19.856270000000002,102.495496,2/2/20,0.0
3016,,Kosovo,42.602636,20.902977,2/2/20,0.0
3017,,Burma,21.9162,95.956,2/2/20,0.0
3018,Anguilla,United Kingdom,18.2206,-63.0686,2/2/20,0.0
3019,British Virgin Islands,United Kingdom,18.4207,-64.64,2/2/20,0.0
3020,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/2/20,0.0
3021,,MS Zaandam,0.0,0.0,2/2/20,0.0
3022,,Botswana,-22.3285,24.6849,2/2/20,0.0
3023,,Burundi,-3.3731,29.9189,2/2/20,0.0
3024,,Sierra Leone,8.460555000000001,-11.779889,2/2/20,0.0
3025,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/2/20,0.0
3026,,Malawi,-13.254307999999998,34.301525,2/2/20,0.0
3027,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/2/20,0.0
3028,Saint Pierre and Miquelon,France,46.8852,-56.3159,2/2/20,0.0
3029,,South Sudan,6.8770000000000024,31.307,2/2/20,0.0
3030,,Western Sahara,24.2155,-12.8858,2/2/20,0.0
3031,,Sao Tome and Principe,0.18636,6.613081,2/2/20,0.0
3032,,Yemen,15.552726999999999,48.516388,2/2/20,0.0
3033,,Comoros,-11.6455,43.3333,2/2/20,0.0
3034,,Tajikistan,38.861034000000004,71.276093,2/2/20,0.0
3035,,Lesotho,-29.609988,28.233608,2/2/20,0.0
3036,,Afghanistan,33.0,65.0,2/3/20,0.0
3037,,Albania,41.1533,20.1683,2/3/20,0.0
3038,,Algeria,28.0339,1.6596,2/3/20,0.0
3039,,Andorra,42.5063,1.5218,2/3/20,0.0
3040,,Angola,-11.2027,17.8739,2/3/20,0.0
3041,,Antigua and Barbuda,17.0608,-61.7964,2/3/20,0.0
3042,,Argentina,-38.4161,-63.6167,2/3/20,0.0
3043,,Armenia,40.0691,45.0382,2/3/20,0.0
3044,Australian Capital Territory,Australia,-35.4735,149.0124,2/3/20,0.0
3045,New South Wales,Australia,-33.8688,151.2093,2/3/20,0.0
3046,Northern Territory,Australia,-12.4634,130.8456,2/3/20,0.0
3047,Queensland,Australia,-28.0167,153.4,2/3/20,0.0
3048,South Australia,Australia,-34.9285,138.6007,2/3/20,0.0
3049,Tasmania,Australia,-41.4545,145.9707,2/3/20,0.0
3050,Victoria,Australia,-37.8136,144.9631,2/3/20,0.0
3051,Western Australia,Australia,-31.9505,115.8605,2/3/20,0.0
3052,,Austria,47.5162,14.5501,2/3/20,0.0
3053,,Azerbaijan,40.1431,47.5769,2/3/20,0.0
3054,,Bahamas,25.0343,-77.3963,2/3/20,0.0
3055,,Bahrain,26.0275,50.55,2/3/20,0.0
3056,,Bangladesh,23.685,90.3563,2/3/20,0.0
3057,,Barbados,13.1939,-59.5432,2/3/20,0.0
3058,,Belarus,53.7098,27.9534,2/3/20,0.0
3059,,Belgium,50.8333,4.0,2/3/20,0.0
3060,,Belize,13.1939,-59.5432,2/3/20,0.0
3061,,Benin,9.3077,2.3158,2/3/20,0.0
3062,,Bhutan,27.5142,90.4336,2/3/20,0.0
3063,,Bolivia,-16.2902,-63.5887,2/3/20,0.0
3064,,Bosnia and Herzegovina,43.9159,17.6791,2/3/20,0.0
3065,,Brazil,-14.235,-51.9253,2/3/20,0.0
3066,,Brunei,4.5353,114.7277,2/3/20,0.0
3067,,Bulgaria,42.7339,25.4858,2/3/20,0.0
3068,,Burkina Faso,12.2383,-1.5616,2/3/20,0.0
3069,,Cabo Verde,16.5388,-23.0418,2/3/20,0.0
3070,,Cambodia,11.55,104.9167,2/3/20,0.0
3071,,Cameroon,3.8480000000000003,11.5021,2/3/20,0.0
3072,,Canada,56.1304,-106.3468,2/3/20,0.0
3073,,Central African Republic,6.6111,20.9394,2/3/20,0.0
3074,,Chad,15.4542,18.7322,2/3/20,0.0
3075,,Chile,-35.6751,-71.543,2/3/20,0.0
3076,Anhui,China,31.8257,117.2264,2/3/20,5.0
3077,Beijing,China,40.1824,116.4142,2/3/20,3.0
3078,Chongqing,China,30.0572,107.874,2/3/20,-2.0
3079,Fujian,China,26.0789,117.9874,2/3/20,1.0
3080,Gansu,China,37.8099,101.0583,2/3/20,-3.0
3081,Guangdong,China,23.3417,113.4244,2/3/20,5.0
3082,Guangxi,China,23.8298,108.7881,2/3/20,5.0
3083,Guizhou,China,26.8154,106.8748,2/3/20,0.0
3084,Hainan,China,19.1959,109.7453,2/3/20,-3.0
3085,Hebei,China,39.549,116.1306,2/3/20,-3.0
3086,Heilongjiang,China,47.861999999999995,127.7615,2/3/20,0.0
3087,Henan,China,33.882,113.61399999999999,2/3/20,-1.0
3088,Hong Kong,China,22.3,114.2,2/3/20,0.0
3089,Hubei,China,30.9756,112.2707,2/3/20,-36.0
3090,Hunan,China,27.6104,111.7088,2/3/20,-2.0
3091,Inner Mongolia,China,44.0935,113.9448,2/3/20,0.0
3092,Jiangsu,China,32.9711,119.455,2/3/20,0.0
3093,Jiangxi,China,27.614,115.7221,2/3/20,3.0
3094,Jilin,China,43.6661,126.1923,2/3/20,0.0
3095,Liaoning,China,41.2956,122.6085,2/3/20,0.0
3096,Macau,China,22.1667,113.55,2/3/20,0.0
3097,Ningxia,China,37.2692,106.1655,2/3/20,1.0
3098,Qinghai,China,35.7452,95.9956,2/3/20,0.0
3099,Shaanxi,China,35.1917,108.8701,2/3/20,0.0
3100,Shandong,China,36.3427,118.1498,2/3/20,-2.0
3101,Shanghai,China,31.201999999999998,121.4491,2/3/20,0.0
3102,Shanxi,China,37.5777,112.2922,2/3/20,-3.0
3103,Sichuan,China,30.6171,102.7103,2/3/20,-5.0
3104,Tianjin,China,39.3054,117.323,2/3/20,-1.0
3105,Tibet,China,31.6927,88.0924,2/3/20,0.0
3106,Xinjiang,China,41.1129,85.2401,2/3/20,0.0
3107,Yunnan,China,24.974,101.48700000000001,2/3/20,1.0
3108,Zhejiang,China,29.1832,120.0934,2/3/20,0.0
3109,,Colombia,4.5709,-74.2973,2/3/20,0.0
3110,,Congo (Brazzaville),-4.0383,21.7587,2/3/20,0.0
3111,,Congo (Kinshasa),-4.0383,21.7587,2/3/20,0.0
3112,,Costa Rica,9.7489,-83.7534,2/3/20,0.0
3113,,Cote d'Ivoire,7.54,-5.5471,2/3/20,0.0
3114,,Croatia,45.1,15.2,2/3/20,0.0
3115,,Diamond Princess,0.0,0.0,2/3/20,0.0
3116,,Cuba,22.0,-80.0,2/3/20,0.0
3117,,Cyprus,35.1264,33.4299,2/3/20,0.0
3118,,Czechia,49.8175,15.472999999999999,2/3/20,0.0
3119,Faroe Islands,Denmark,61.8926,-6.9118,2/3/20,0.0
3120,Greenland,Denmark,71.7069,-42.6043,2/3/20,0.0
3121,,Denmark,56.2639,9.5018,2/3/20,0.0
3122,,Djibouti,11.8251,42.5903,2/3/20,0.0
3123,,Dominica,15.415,-61.371,2/3/20,0.0
3124,,Dominican Republic,18.7357,-70.1627,2/3/20,0.0
3125,,Ecuador,-1.8312,-78.1834,2/3/20,0.0
3126,,Egypt,26.0,30.0,2/3/20,0.0
3127,,El Salvador,13.7942,-88.8965,2/3/20,0.0
3128,,Equatorial Guinea,1.5,10.0,2/3/20,0.0
3129,,Eritrea,15.1794,39.7823,2/3/20,0.0
3130,,Estonia,58.5953,25.0136,2/3/20,0.0
3131,,Eswatini,-26.5225,31.4659,2/3/20,0.0
3132,,Ethiopia,9.145,40.4897,2/3/20,0.0
3133,,Fiji,-17.7134,178.065,2/3/20,0.0
3134,,Finland,64.0,26.0,2/3/20,0.0
3135,French Guiana,France,3.9339,-53.1258,2/3/20,0.0
3136,French Polynesia,France,-17.6797,149.4068,2/3/20,0.0
3137,Guadeloupe,France,16.25,-61.5833,2/3/20,0.0
3138,Martinique,France,14.6415,-61.0242,2/3/20,0.0
3139,Mayotte,France,-12.8275,45.1662,2/3/20,0.0
3140,New Caledonia,France,-20.9043,165.618,2/3/20,0.0
3141,Reunion,France,-21.1351,55.2471,2/3/20,0.0
3142,Saint Barthelemy,France,17.9,-62.8333,2/3/20,0.0
3143,St Martin,France,18.0708,-63.0501,2/3/20,0.0
3144,,France,46.2276,2.2137,2/3/20,0.0
3145,,Gabon,-0.8037,11.6094,2/3/20,0.0
3146,,Gambia,13.4432,-15.3101,2/3/20,0.0
3147,,Georgia,42.3154,43.3569,2/3/20,0.0
3148,,Germany,51.0,9.0,2/3/20,0.0
3149,,Ghana,7.9465,-1.0232,2/3/20,0.0
3150,,Grenada,12.1165,-61.678999999999995,2/3/20,0.0
3151,,Greece,39.0742,21.8243,2/3/20,0.0
3152,,Guatemala,15.7835,-90.2308,2/3/20,0.0
3153,,Guinea,9.9456,-9.6966,2/3/20,0.0
3154,,Guinea-Bissau,11.8037,-15.1804,2/3/20,0.0
3155,,Guyana,5.0,-58.75,2/3/20,0.0
3156,,Haiti,18.9712,-72.2852,2/3/20,0.0
3157,,Holy See,41.9029,12.4534,2/3/20,0.0
3158,,Honduras,15.2,-86.2419,2/3/20,0.0
3159,,Hungary,47.1625,19.5033,2/3/20,0.0
3160,,Iceland,64.9631,-19.0208,2/3/20,0.0
3161,,India,21.0,78.0,2/3/20,0.0
3162,,Indonesia,-0.7893,113.9213,2/3/20,0.0
3163,,Iran,32.0,53.0,2/3/20,0.0
3164,,Iraq,33.0,44.0,2/3/20,0.0
3165,,Ireland,53.1424,-7.6921,2/3/20,0.0
3166,,Israel,31.0,35.0,2/3/20,0.0
3167,,Italy,43.0,12.0,2/3/20,0.0
3168,,Jamaica,18.1096,-77.2975,2/3/20,0.0
3169,,Japan,36.0,138.0,2/3/20,0.0
3170,,Jordan,31.24,36.51,2/3/20,0.0
3171,,Kazakhstan,48.0196,66.9237,2/3/20,0.0
3172,,Kenya,-0.0236,37.9062,2/3/20,0.0
3173,,"Korea, South",36.0,128.0,2/3/20,0.0
3174,,Kuwait,29.5,47.75,2/3/20,0.0
3175,,Kyrgyzstan,41.2044,74.7661,2/3/20,0.0
3176,,Latvia,56.8796,24.6032,2/3/20,0.0
3177,,Lebanon,33.8547,35.8623,2/3/20,0.0
3178,,Liberia,6.4281,-9.4295,2/3/20,0.0
3179,,Libya,26.3351,17.228331,2/3/20,0.0
3180,,Liechtenstein,47.14,9.55,2/3/20,0.0
3181,,Lithuania,55.1694,23.8813,2/3/20,0.0
3182,,Luxembourg,49.8153,6.1296,2/3/20,0.0
3183,,Madagascar,-18.7669,46.8691,2/3/20,0.0
3184,,Malaysia,2.5,112.5,2/3/20,0.0
3185,,Maldives,3.2028,73.2207,2/3/20,0.0
3186,,Mali,17.570692,-3.996166000000001,2/3/20,0.0
3187,,Malta,35.9375,14.3754,2/3/20,0.0
3188,,Mauritania,21.0079,10.9408,2/3/20,0.0
3189,,Mauritius,-20.2,57.5,2/3/20,0.0
3190,,Mexico,23.6345,-102.5528,2/3/20,0.0
3191,,Moldova,47.4116,28.3699,2/3/20,0.0
3192,,Monaco,43.7333,7.4167,2/3/20,0.0
3193,,Mongolia,46.8625,103.8467,2/3/20,0.0
3194,,Montenegro,42.5,19.3,2/3/20,0.0
3195,,Morocco,31.7917,-7.0926,2/3/20,0.0
3196,,Mozambique,-18.6657,35.5296,2/3/20,0.0
3197,,Namibia,-22.9576,18.4904,2/3/20,0.0
3198,,Nepal,28.1667,84.25,2/3/20,0.0
3199,Aruba,Netherlands,12.5186,-70.0358,2/3/20,0.0
3200,Curacao,Netherlands,12.1696,-68.99,2/3/20,0.0
3201,Sint Maarten,Netherlands,18.0425,-63.0548,2/3/20,0.0
3202,,Netherlands,52.1326,5.2913,2/3/20,0.0
3203,,New Zealand,-40.9006,174.886,2/3/20,0.0
3204,,Nicaragua,12.8654,-85.2072,2/3/20,0.0
3205,,Niger,17.6078,8.0817,2/3/20,0.0
3206,,Nigeria,9.082,8.6753,2/3/20,0.0
3207,,North Macedonia,41.6086,21.7453,2/3/20,0.0
3208,,Norway,60.472,8.4689,2/3/20,0.0
3209,,Oman,21.0,57.0,2/3/20,0.0
3210,,Pakistan,30.3753,69.3451,2/3/20,0.0
3211,,Panama,8.538,-80.7821,2/3/20,0.0
3212,,Papua New Guinea,-6.315,143.9555,2/3/20,0.0
3213,,Paraguay,-23.4425,-58.4438,2/3/20,0.0
3214,,Peru,-9.19,-75.0152,2/3/20,0.0
3215,,Philippines,13.0,122.0,2/3/20,0.0
3216,,Poland,51.9194,19.1451,2/3/20,0.0
3217,,Portugal,39.3999,-8.2245,2/3/20,0.0
3218,,Qatar,25.3548,51.1839,2/3/20,0.0
3219,,Romania,45.9432,24.9668,2/3/20,0.0
3220,,Russia,60.0,90.0,2/3/20,0.0
3221,,Rwanda,-1.9403,29.8739,2/3/20,0.0
3222,,Saint Kitts and Nevis,17.357822,-62.782998,2/3/20,0.0
3223,,Saint Lucia,13.9094,-60.9789,2/3/20,0.0
3224,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/3/20,0.0
3225,,San Marino,43.9424,12.4578,2/3/20,0.0
3226,,Saudi Arabia,24.0,45.0,2/3/20,0.0
3227,,Senegal,14.4974,-14.4524,2/3/20,0.0
3228,,Serbia,44.0165,21.0059,2/3/20,0.0
3229,,Seychelles,-4.6796,55.492,2/3/20,0.0
3230,,Singapore,1.2833,103.8333,2/3/20,0.0
3231,,Slovakia,48.669,19.699,2/3/20,0.0
3232,,Slovenia,46.1512,14.9955,2/3/20,0.0
3233,,Somalia,5.1521,46.1996,2/3/20,0.0
3234,,South Africa,-30.5595,22.9375,2/3/20,0.0
3235,,Spain,40.0,-4.0,2/3/20,0.0
3236,,Sri Lanka,7.0,81.0,2/3/20,0.0
3237,,Sudan,12.8628,30.2176,2/3/20,0.0
3238,,Suriname,3.9193,-56.0278,2/3/20,0.0
3239,,Sweden,63.0,16.0,2/3/20,0.0
3240,,Switzerland,46.8182,8.2275,2/3/20,0.0
3241,,Syria,34.8021,38.9968,2/3/20,0.0
3242,,Taiwan*,23.7,121.0,2/3/20,0.0
3243,,Tanzania,-6.369,34.8888,2/3/20,0.0
3244,,Thailand,15.0,101.0,2/3/20,0.0
3245,,Timor-Leste,-8.8742,125.7275,2/3/20,0.0
3246,,Togo,8.6195,0.8248,2/3/20,0.0
3247,,Trinidad and Tobago,10.6918,-61.2225,2/3/20,0.0
3248,,Tunisia,34.0,9.0,2/3/20,0.0
3249,,Turkey,38.9637,35.2433,2/3/20,0.0
3250,,Uganda,1.0,32.0,2/3/20,0.0
3251,,Ukraine,48.3794,31.1656,2/3/20,0.0
3252,,United Arab Emirates,24.0,54.0,2/3/20,0.0
3253,Bermuda,United Kingdom,32.3078,-64.7505,2/3/20,0.0
3254,Cayman Islands,United Kingdom,19.3133,-81.2546,2/3/20,0.0
3255,Channel Islands,United Kingdom,49.3723,-2.3644,2/3/20,0.0
3256,Gibraltar,United Kingdom,36.1408,-5.3536,2/3/20,0.0
3257,Isle of Man,United Kingdom,54.2361,-4.5481,2/3/20,0.0
3258,Montserrat,United Kingdom,16.7425,-62.1874,2/3/20,0.0
3259,,United Kingdom,55.3781,-3.4360000000000004,2/3/20,0.0
3260,,Uruguay,-32.5228,-55.7658,2/3/20,0.0
3261,,US,37.0902,-95.7129,2/3/20,0.0
3262,,Uzbekistan,41.3775,64.5853,2/3/20,0.0
3263,,Venezuela,6.4238,-66.5897,2/3/20,0.0
3264,,Vietnam,16.0,108.0,2/3/20,0.0
3265,,Zambia,-15.4167,28.2833,2/3/20,0.0
3266,,Zimbabwe,-20.0,30.0,2/3/20,0.0
3267,,West Bank and Gaza,31.9522,35.2332,2/3/20,0.0
3268,,Laos,19.856270000000002,102.495496,2/3/20,0.0
3269,,Kosovo,42.602636,20.902977,2/3/20,0.0
3270,,Burma,21.9162,95.956,2/3/20,0.0
3271,Anguilla,United Kingdom,18.2206,-63.0686,2/3/20,0.0
3272,British Virgin Islands,United Kingdom,18.4207,-64.64,2/3/20,0.0
3273,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/3/20,0.0
3274,,MS Zaandam,0.0,0.0,2/3/20,0.0
3275,,Botswana,-22.3285,24.6849,2/3/20,0.0
3276,,Burundi,-3.3731,29.9189,2/3/20,0.0
3277,,Sierra Leone,8.460555000000001,-11.779889,2/3/20,0.0
3278,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/3/20,0.0
3279,,Malawi,-13.254307999999998,34.301525,2/3/20,0.0
3280,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/3/20,0.0
3281,Saint Pierre and Miquelon,France,46.8852,-56.3159,2/3/20,0.0
3282,,South Sudan,6.8770000000000024,31.307,2/3/20,0.0
3283,,Western Sahara,24.2155,-12.8858,2/3/20,0.0
3284,,Sao Tome and Principe,0.18636,6.613081,2/3/20,0.0
3285,,Yemen,15.552726999999999,48.516388,2/3/20,0.0
3286,,Comoros,-11.6455,43.3333,2/3/20,0.0
3287,,Tajikistan,38.861034000000004,71.276093,2/3/20,0.0
3288,,Lesotho,-29.609988,28.233608,2/3/20,0.0
3289,,Afghanistan,33.0,65.0,2/4/20,0.0
3290,,Albania,41.1533,20.1683,2/4/20,0.0
3291,,Algeria,28.0339,1.6596,2/4/20,0.0
3292,,Andorra,42.5063,1.5218,2/4/20,0.0
3293,,Angola,-11.2027,17.8739,2/4/20,0.0
3294,,Antigua and Barbuda,17.0608,-61.7964,2/4/20,0.0
3295,,Argentina,-38.4161,-63.6167,2/4/20,0.0
3296,,Armenia,40.0691,45.0382,2/4/20,0.0
3297,Australian Capital Territory,Australia,-35.4735,149.0124,2/4/20,0.0
3298,New South Wales,Australia,-33.8688,151.2093,2/4/20,0.0
3299,Northern Territory,Australia,-12.4634,130.8456,2/4/20,0.0
3300,Queensland,Australia,-28.0167,153.4,2/4/20,0.0
3301,South Australia,Australia,-34.9285,138.6007,2/4/20,0.0
3302,Tasmania,Australia,-41.4545,145.9707,2/4/20,0.0
3303,Victoria,Australia,-37.8136,144.9631,2/4/20,0.0
3304,Western Australia,Australia,-31.9505,115.8605,2/4/20,0.0
3305,,Austria,47.5162,14.5501,2/4/20,0.0
3306,,Azerbaijan,40.1431,47.5769,2/4/20,0.0
3307,,Bahamas,25.0343,-77.3963,2/4/20,0.0
3308,,Bahrain,26.0275,50.55,2/4/20,0.0
3309,,Bangladesh,23.685,90.3563,2/4/20,0.0
3310,,Barbados,13.1939,-59.5432,2/4/20,0.0
3311,,Belarus,53.7098,27.9534,2/4/20,0.0
3312,,Belgium,50.8333,4.0,2/4/20,0.0
3313,,Belize,13.1939,-59.5432,2/4/20,0.0
3314,,Benin,9.3077,2.3158,2/4/20,0.0
3315,,Bhutan,27.5142,90.4336,2/4/20,0.0
3316,,Bolivia,-16.2902,-63.5887,2/4/20,0.0
3317,,Bosnia and Herzegovina,43.9159,17.6791,2/4/20,0.0
3318,,Brazil,-14.235,-51.9253,2/4/20,0.0
3319,,Brunei,4.5353,114.7277,2/4/20,0.0
3320,,Bulgaria,42.7339,25.4858,2/4/20,0.0
3321,,Burkina Faso,12.2383,-1.5616,2/4/20,0.0
3322,,Cabo Verde,16.5388,-23.0418,2/4/20,0.0
3323,,Cambodia,11.55,104.9167,2/4/20,0.0
3324,,Cameroon,3.8480000000000003,11.5021,2/4/20,0.0
3325,,Canada,56.1304,-106.3468,2/4/20,0.0
3326,,Central African Republic,6.6111,20.9394,2/4/20,0.0
3327,,Chad,15.4542,18.7322,2/4/20,0.0
3328,,Chile,-35.6751,-71.543,2/4/20,0.0
3329,Anhui,China,31.8257,117.2264,2/4/20,-1.0
3330,Beijing,China,40.1824,116.4142,2/4/20,8.0
3331,Chongqing,China,30.0572,107.874,2/4/20,-2.0
3332,Fujian,China,26.0789,117.9874,2/4/20,1.0
3333,Gansu,China,37.8099,101.0583,2/4/20,1.0
3334,Guangdong,China,23.3417,113.4244,2/4/20,3.0
3335,Guangxi,China,23.8298,108.7881,2/4/20,-2.0
3336,Guizhou,China,26.8154,106.8748,2/4/20,0.0
3337,Hainan,China,19.1959,109.7453,2/4/20,1.0
3338,Hebei,China,39.549,116.1306,2/4/20,1.0
3339,Heilongjiang,China,47.861999999999995,127.7615,2/4/20,2.0
3340,Henan,China,33.882,113.61399999999999,2/4/20,5.0
3341,Hong Kong,China,22.3,114.2,2/4/20,0.0
3342,Hubei,China,30.9756,112.2707,2/4/20,45.0
3343,Hunan,China,27.6104,111.7088,2/4/20,3.0
3344,Inner Mongolia,China,44.0935,113.9448,2/4/20,0.0
3345,Jiangsu,China,32.9711,119.455,2/4/20,3.0
3346,Jiangxi,China,27.614,115.7221,2/4/20,-4.0
3347,Jilin,China,43.6661,126.1923,2/4/20,0.0
3348,Liaoning,China,41.2956,122.6085,2/4/20,1.0
3349,Macau,China,22.1667,113.55,2/4/20,0.0
3350,Ningxia,China,37.2692,106.1655,2/4/20,-1.0
3351,Qinghai,China,35.7452,95.9956,2/4/20,0.0
3352,Shaanxi,China,35.1917,108.8701,2/4/20,2.0
3353,Shandong,China,36.3427,118.1498,2/4/20,3.0
3354,Shanghai,China,31.201999999999998,121.4491,2/4/20,2.0
3355,Shanxi,China,37.5777,112.2922,2/4/20,3.0
3356,Sichuan,China,30.6171,102.7103,2/4/20,-3.0
3357,Tianjin,China,39.3054,117.323,2/4/20,1.0
3358,Tibet,China,31.6927,88.0924,2/4/20,0.0
3359,Xinjiang,China,41.1129,85.2401,2/4/20,0.0
3360,Yunnan,China,24.974,101.48700000000001,2/4/20,-2.0
3361,Zhejiang,China,29.1832,120.0934,2/4/20,8.0
3362,,Colombia,4.5709,-74.2973,2/4/20,0.0
3363,,Congo (Brazzaville),-4.0383,21.7587,2/4/20,0.0
3364,,Congo (Kinshasa),-4.0383,21.7587,2/4/20,0.0
3365,,Costa Rica,9.7489,-83.7534,2/4/20,0.0
3366,,Cote d'Ivoire,7.54,-5.5471,2/4/20,0.0
3367,,Croatia,45.1,15.2,2/4/20,0.0
3368,,Diamond Princess,0.0,0.0,2/4/20,0.0
3369,,Cuba,22.0,-80.0,2/4/20,0.0
3370,,Cyprus,35.1264,33.4299,2/4/20,0.0
3371,,Czechia,49.8175,15.472999999999999,2/4/20,0.0
3372,Faroe Islands,Denmark,61.8926,-6.9118,2/4/20,0.0
3373,Greenland,Denmark,71.7069,-42.6043,2/4/20,0.0
3374,,Denmark,56.2639,9.5018,2/4/20,0.0
3375,,Djibouti,11.8251,42.5903,2/4/20,0.0
3376,,Dominica,15.415,-61.371,2/4/20,0.0
3377,,Dominican Republic,18.7357,-70.1627,2/4/20,0.0
3378,,Ecuador,-1.8312,-78.1834,2/4/20,0.0
3379,,Egypt,26.0,30.0,2/4/20,0.0
3380,,El Salvador,13.7942,-88.8965,2/4/20,0.0
3381,,Equatorial Guinea,1.5,10.0,2/4/20,0.0
3382,,Eritrea,15.1794,39.7823,2/4/20,0.0
3383,,Estonia,58.5953,25.0136,2/4/20,0.0
3384,,Eswatini,-26.5225,31.4659,2/4/20,0.0
3385,,Ethiopia,9.145,40.4897,2/4/20,0.0
3386,,Fiji,-17.7134,178.065,2/4/20,0.0
3387,,Finland,64.0,26.0,2/4/20,0.0
3388,French Guiana,France,3.9339,-53.1258,2/4/20,0.0
3389,French Polynesia,France,-17.6797,149.4068,2/4/20,0.0
3390,Guadeloupe,France,16.25,-61.5833,2/4/20,0.0
3391,Martinique,France,14.6415,-61.0242,2/4/20,0.0
3392,Mayotte,France,-12.8275,45.1662,2/4/20,0.0
3393,New Caledonia,France,-20.9043,165.618,2/4/20,0.0
3394,Reunion,France,-21.1351,55.2471,2/4/20,0.0
3395,Saint Barthelemy,France,17.9,-62.8333,2/4/20,0.0
3396,St Martin,France,18.0708,-63.0501,2/4/20,0.0
3397,,France,46.2276,2.2137,2/4/20,0.0
3398,,Gabon,-0.8037,11.6094,2/4/20,0.0
3399,,Gambia,13.4432,-15.3101,2/4/20,0.0
3400,,Georgia,42.3154,43.3569,2/4/20,0.0
3401,,Germany,51.0,9.0,2/4/20,0.0
3402,,Ghana,7.9465,-1.0232,2/4/20,0.0
3403,,Grenada,12.1165,-61.678999999999995,2/4/20,0.0
3404,,Greece,39.0742,21.8243,2/4/20,0.0
3405,,Guatemala,15.7835,-90.2308,2/4/20,0.0
3406,,Guinea,9.9456,-9.6966,2/4/20,0.0
